Price,Hostel No.,Occupancy,Room Size,Floor
1362.0,3,1,667,1
4876.0,2,1,727,5
800.0,1,3,1034,1
1650.0,2,2,999,2
1054.0,1,3,1214,2
920.0,2,4,1719,3
3160.0,3,2,933,5
2490.0,1,2,891,5
796.0,2,2,1094,3
3800.0,1,1,573,6
1260.0,3,3,1362,1
,3,2,1079,8
1840.0,1,1,739,3
3560.0,1,2,811,5
770.0,1,4,1483,2
1614.0,3,2,971,4
,3,2,1015,7
,2,1,620,8
1360.0,2,1,787,1
760.0,2,3,1111,3
1564.0,3,2,1084,2
3800.0,1,2,849,6
1844.0,3,2,1044,1
600.0,2,4,1656,2
1330.0,3,1,727,2
2030.0,3,2,1004,4
,2,2,1073,8
950.0,3,2,1132,4
1100.0,3,4,1419,1
1530.0,2,1,730,4
840.0,1,2,942,4
2240.0,3,2,943,1
1640.0,3,2,997,2
1410.0,3,2,951,2
1860.0,2,1,687,1
,1,2,844,8
2800.0,2,2,1171,7
1960.0,3,2,1140,3
,2,2,970,8
1980.0,1,3,1104,1
1640.0,2,2,1035,2
1650.0,1,2,893,3
1660.0,2,3,1025,3
1850.0,2,1,659,4
1352.0,1,2,817,2
2141.0,1,2,860,5
1420.0,2,3,1080,3
1060.0,3,3,1259,4
1570.0,2,2,1040,4
3420.0,1,1,717,6
3282.0,2,1,696,7
1760.0,2,1,637,4
,3,1,676,7
1870.0,3,3,1107,2
,1,2,958,7
1586.0,3,2,933,3
940.0,1,2,898,1
1704.0,3,2,920,4
4860.0,2,2,1163,5
,3,1,738,7
,2,1,622,5
,1,3,1308,5
2900.0,3,2,970,5
2064.0,3,2,928,2
,3,2,1175,7
741.0,1,1,662,4
,3,2,1180,6
,2,1,794,5
,2,2,1001,6
1380.0,2,2,1132,3
1300.0,3,2,1143,1
2000.0,3,2,965,1
,2,4,1222,8
,2,3,1214,7
1130.0,1,2,829,2
2884.0,3,2,1015,5
1540.0,1,1,603,4
3280.0,3,1,679,8
2866.0,2,1,736,6
1440.0,2,1,683,4
3270.0,1,2,953,8
4400.0,2,3,1185,6
1275.0,2,2,956,4
630.0,1,3,1187,1
2770.0,3,1,606,7
2600.0,3,2,1047,7
,3,2,1049,5
1430.0,3,2,1049,4
,1,2,977,6
1634.0,2,3,1354,4
,2,3,1368,8
,1,1,552,7
1198.0,3,1,600,2
1730.0,3,3,1200,1
1170.0,2,2,956,4
,1,4,1506,6
1430.0,2,1,679,1
,3,1,657,6
1084.0,1,3,1170,2
1300.0,2,3,1124,1
2602.0,2,3,1060,8
1400.0,3,2,900,1
1150.0,2,3,1106,3
1660.0,2,3,1213,1
1820.0,3,2,902,1
2200.0,2,2,1112,3
1040.0,1,3,1232,3
3800.0,3,2,992,6
995.0,1,3,1042,1
,1,4,1633,7
1290.0,3,2,1005,3
,2,2,1198,8
1242.0,2,2,1073,4
3190.0,1,1,531,7
3170.0,3,1,699,6
2712.5,1,2,802,7
880.0,2,2,1163,4
4520.0,1,2,936,6
,2,1,604,5
1800.0,3,2,933,1
1442.0,2,1,797,1
3140.0,3,1,732,6
2320.0,3,1,657,4
,1,1,532,5
1410.0,3,3,1205,3
640.0,3,4,1337,4
3550.0,3,1,705,7
,3,2,1168,6
2400.0,3,2,982,4
1722.0,3,1,615,1
1580.0,1,2,877,3
,3,2,1180,5
1600.0,3,2,1142,4
,2,2,1008,8
1228.0,1,1,570,1
2040.0,3,3,1370,1
3270.0,1,2,888,5
3100.0,3,2,942,5
1510.0,1,2,819,1
2700.0,3,2,1134,7
1218.0,3,1,730,4
1300.0,2,2,956,4
1517.0,3,2,951,4
1170.0,3,2,907,2
3040.0,3,2,1093,8
2340.0,2,2,933,4
1480.0,1,3,1273,3
,3,3,1054,5
1260.0,1,3,1150,3
,1,3,1131,7
962.0,1,4,1572,4
1700.0,2,3,1310,2
1514.0,2,3,1344,4
2110.0,1,3,1306,5
1630.0,3,2,1106,2
1374.0,2,4,1390,2
,2,2,986,7
1175.0,2,2,1073,3
1060.0,3,3,1068,3
2150.0,3,3,1316,3
1000.0,3,1,778,4
,2,2,1056,5
2040.0,1,1,657,5
1810.0,1,3,1046,3
,2,3,1094,6
1100.0,3,4,1460,2
2740.0,3,2,1070,6
920.0,2,2,1031,4
,3,2,922,5
1035.0,1,3,1300,3
1910.0,1,2,842,1
4210.0,3,2,1032,5
1730.0,2,2,937,2
3900.0,3,1,717,8
1008.0,2,3,1355,4
3057.6,2,1,627,5
3010.0,3,2,902,8
,2,2,1194,5
1240.0,1,2,873,1
3180.0,3,2,1048,6
4540.0,2,1,663,5
1260.0,3,1,725,3
920.0,2,2,1110,3
3720.0,2,2,1008,7
1066.0,1,1,581,2
2540.0,2,2,1165,5
,1,3,1071,7
7200.0,3,2,966,5
2120.0,3,2,1087,3
,3,2,1078,7
4400.0,1,2,821,8
2762.0,1,1,522,8
,3,1,730,5
1290.0,3,3,1337,1
1193.0,2,1,764,3
2032.0,2,2,1070,2
881.0,2,4,1574,3
620.0,2,4,1313,4
1240.0,2,2,996,4
1530.0,2,3,1142,1
1422.0,1,3,1110,2
1170.0,3,3,1068,4
2320.0,1,2,802,6
1400.0,2,1,608,4
1320.0,1,2,980,3
,2,2,1096,5
2480.0,3,3,1059,4
4800.0,3,1,789,7
3061.0,3,2,1111,6
1600.0,3,2,1016,1
,2,2,1039,6
2000.0,3,1,608,4
930.0,3,2,945,1
1740.0,2,3,1100,4
950.0,3,3,1156,4
,2,3,1326,5
2270.0,1,2,905,7
,1,1,584,7
,1,1,652,6
3211.0,1,2,841,6
,2,2,1033,5
1386.0,3,2,941,3
3560.0,3,1,644,7
1860.0,2,1,781,1
1580.0,1,3,1048,3
1285.0,3,3,1216,3
2980.0,2,2,985,8
,2,1,656,5
,3,2,1170,7
1320.0,1,2,879,3
,2,2,967,5
,1,2,841,8
1320.0,3,1,627,2
2894.0,2,1,662,5
1274.0,2,2,1070,2
1610.0,2,2,1128,4
1220.0,3,1,656,1
1360.0,1,2,916,4
620.0,2,4,1535,4
,2,3,1220,8
2520.0,3,2,911,6
2430.0,2,2,991,3
900.0,2,4,1714,1
720.0,3,3,1319,3
2554.0,1,2,867,5
2400.0,3,1,610,1
1790.0,3,1,705,1
,1,3,1169,7
,2,2,974,8
1400.0,3,1,620,3
1300.0,2,1,696,4
1300.0,1,1,724,4
1040.0,3,2,1145,4
,1,1,629,5
1004.0,3,2,996,3
1400.0,3,2,900,3
1212.0,2,3,1037,1
1920.0,3,1,684,3
5450.0,3,1,711,8
1631.0,2,2,1078,4
2900.0,2,2,1116,6
2615.0,3,2,1088,6
3270.0,3,2,952,5
,2,1,756,5
3100.0,2,2,1140,5
,3,4,1258,7
1560.0,2,2,1097,4
2460.0,3,2,1098,2
1650.0,1,2,947,2
960.0,1,2,962,1
1250.0,2,2,920,4
,3,1,741,7
,2,2,934,6
1042.0,1,2,970,4
,2,2,941,6
920.0,3,2,1032,4
1580.0,2,3,1362,4
2330.0,2,2,945,3
,1,1,648,8
1900.0,3,2,1018,4
1150.0,2,2,1039,1
5540.0,2,1,761,8
1260.0,2,2,1139,2
1484.0,1,2,994,4
3270.0,2,2,1039,7
,1,3,1026,7
1297.0,2,2,980,2
1160.116,1,2,990,1
3321.0,2,4,1536,7
1530.0,1,1,536,2
1420.0,1,1,567,4
,3,3,1395,8
1022.0,2,3,1173,2
2000.0,2,3,1391,1
1490.0,3,2,1045,3
1555.0,2,2,1071,1
3480.0,2,1,635,7
1522.0,1,1,585,1
1878.0,2,2,932,3
,2,2,994,8
740.0,2,4,1648,3
2245.0,2,2,1001,3
2460.0,1,1,500,5
682.0,1,2,874,1
,2,1,783,7
,1,2,893,6
1570.0,2,1,686,3
,1,1,687,5
2400.0,3,2,903,3
966.0,3,3,1151,2
,3,1,669,7
5600.0,1,1,601,8
,2,1,610,5
2310.0,3,1,701,3
1740.0,3,2,1159,1
1300.0,1,3,1027,3
2300.0,3,3,1356,2
,1,2,833,6
,3,2,901,8
,3,1,795,8
3900.0,2,2,980,5
2370.0,3,2,922,2
1130.0,1,3,1015,1
1103.0,2,3,1281,2
1500.0,2,2,906,2
2140.0,1,2,954,6
,1,3,1052,6
720.0,2,4,1739,3
,3,2,990,8
,2,2,905,7
,1,2,972,5
864.0,3,2,910,3
3300.0,3,1,687,5
1440.0,2,2,1160,4
1612.0,1,3,1101,1
1230.0,3,2,1140,2
1300.0,2,1,748,1
,1,1,604,6
,3,1,771,8
,2,3,1103,7
1382.0,2,1,765,4
1220.0,3,2,1143,1
1210.0,1,2,810,3
960.0,3,2,957,1
1334.0,3,3,1061,4
,3,3,1101,6
3702.0,3,2,1025,5
1860.0,2,2,1147,3
1960.0,1,2,983,1
712.0,3,4,1509,4
1404.0,3,3,1209,2
1380.0,3,3,1000,1
1372.0,1,3,1097,4
1980.0,1,2,883,4
,2,2,1009,8
860.0,1,2,877,2
1802.0,1,2,820,1
1014.0,2,2,972,2
1430.0,2,2,1190,3
1100.0,3,2,1105,2
2800.0,3,3,1376,7
,3,2,994,6
2420.0,1,1,500,6
1032.0,2,2,940,1
,1,1,540,7
,3,1,783,8
1560.0,1,3,1019,2
2300.0,3,2,917,3
,3,1,602,8
1180.0,1,1,527,1
2782.0,2,2,1182,8
2100.0,2,1,720,4
1436.0,2,3,1265,2
820.0,1,3,1330,1
1066.0,3,3,1196,4
,3,2,1124,8
1360.0,1,2,897,1
875.0,1,3,1269,1
1030.0,2,2,1132,3
1320.0,3,2,903,4
1396.0,2,3,1003,2
1760.0,2,2,1020,3
940.0,3,1,778,4
,1,1,555,5
,1,3,1372,8
1830.0,3,3,1105,3
,3,1,668,8
2510.0,1,2,953,8
1890.0,1,2,884,3
1110.0,2,3,1024,4
2420.0,3,2,1110,4
,3,1,708,8
1426.0,2,2,1045,2
,3,2,907,6
1140.0,3,2,1183,4
760.0,2,3,1019,4
2800.0,2,2,903,5
4400.0,3,1,708,8
3710.0,1,2,936,5
,1,2,992,6
1340.0,3,2,1150,3
848.0,1,2,854,1
,3,2,947,7
,1,3,1270,6
743.0,1,2,916,1
1130.0,2,1,649,4
1940.0,3,2,1075,1
,1,2,933,6
1220.0,2,2,981,1
1374.0,2,1,705,3
2670.0,2,2,1117,6
2514.0,1,1,714,8
,3,2,1193,5
,1,2,840,8
,1,2,993,5
1210.0,3,3,1133,1
6240.0,3,1,608,8
920.0,1,2,948,2
2884.0,3,3,1155,8
2500.0,3,3,1077,7
,2,2,957,5
1038.0,2,1,684,1
,2,3,1006,6
1846.0,2,2,938,2
,1,3,1216,5
1640.0,1,2,945,4
7360.0,2,2,1083,8
4120.0,3,1,622,7
1180.0,3,2,1133,1
1200.0,1,1,712,4
1880.0,1,1,685,2
2962.0,1,2,990,5
1500.0,2,2,981,3
950.0,2,2,963,3
1310.0,3,1,724,1
,2,3,1090,7
1900.0,2,3,1155,3
600.0,3,4,1525,4
,2,2,907,5
820.0,1,2,966,3
1140.0,3,3,1117,2
1880.0,3,1,798,1
2630.0,2,2,1003,5
,3,1,757,5
2100.0,1,2,918,8
2022.0,1,1,564,5
1320.0,2,2,1083,4
,1,3,1371,8
2086.0,1,1,578,6
1040.0,1,2,808,3
1180.0,1,2,957,3
2600.0,1,2,873,5
,1,1,561,8
2600.0,3,2,964,6
,2,1,651,8
,3,1,661,6
1150.0,3,1,713,3
1422.0,2,3,1386,1
2980.0,3,2,1110,6
,1,2,952,7
1400.0,3,3,1383,4
,3,2,906,6
1280.0,1,2,876,2
1180.0,3,1,697,3
2240.0,1,1,606,5
1160.0,2,2,902,2
,2,1,726,8
3200.0,1,2,992,7
4000.0,2,3,1010,8
1146.0,3,1,726,3
3650.0,3,2,906,6
2200.0,1,3,1012,8
1940.0,2,2,1130,4
1576.0,1,1,513,2
,3,2,1035,6
830.0,2,1,738,4
1630.5,1,3,1175,4
560.0,3,4,1497,4
1240.0,3,2,924,3
1780.0,3,2,915,2
5710.0,2,1,720,5
2580.0,1,2,998,7
,3,2,989,7
,2,2,1000,5
1030.0,1,1,738,3
1575.0,1,3,1295,4
1360.0,2,3,1332,1
,3,2,1075,5
,2,1,743,7
1384.0,1,3,1391,2
2160.0,2,3,1109,1
,1,4,1321,5
1042.0,2,2,1164,3
,3,2,1075,6
1090.0,2,2,918,4
,3,1,624,6
,1,1,746,7
1290.0,3,3,1051,3
,2,3,1180,7
950.0,2,2,1006,1
1120.0,2,3,1254,1
,3,2,999,6
1070.0,1,2,898,1
1020.0,1,2,977,4
,2,3,1184,8
1200.0,1,1,679,4
510.0,1,2,959,4
1076.0,3,2,914,2
2740.0,2,2,1068,7
,2,2,1166,7
,3,2,1024,8
11000.0,1,1,562,6
1262.0,2,3,1349,2
2560.0,1,1,622,6
,1,2,874,7
3200.0,1,2,838,5
2880.0,3,2,1180,6
,3,1,708,8
1300.0,1,2,871,4
,2,1,769,8
943.0,2,1,791,4
,2,1,603,8
1780.0,3,3,1373,1
1026.0,3,1,740,1
1822.0,1,3,1144,3
2420.0,2,1,673,3
,2,1,728,8
1380.0,2,3,1143,3
,1,2,901,5
2310.0,1,1,670,7
1670.0,3,2,921,1
,1,1,586,6
2340.0,2,1,792,1
2650.0,2,3,1037,6
3900.0,2,1,717,8
1820.0,1,2,955,2
670.0,3,2,1084,2
3000.0,3,1,607,8
1820.0,1,2,884,4
1198.0,1,2,938,2
1230.0,1,3,1031,2
1252.0,3,3,1024,2
3190.0,1,2,999,8
,3,2,1067,7
,1,1,621,7
,3,1,782,7
560.0,3,3,1218,3
1560.0,3,3,1303,4
3304.0,2,2,1156,7
1754.0,2,2,918,4
2610.0,3,1,621,8
1422.0,3,2,960,1
1180.0,3,2,1110,1
2160.0,2,2,1028,4
1615.0,2,2,1015,2
1270.0,2,3,1155,1
1336.0,2,2,1175,3
2900.0,1,2,871,8
860.0,2,2,1123,3
1202.0,2,2,1060,1
,2,1,643,7
754.0,3,4,1542,2
1000.0,1,2,820,3
,1,2,825,6
1280.0,3,2,1082,3
1402.0,3,2,1129,1
,3,1,685,8
1420.0,1,1,522,3
850.0,2,4,1295,4
,2,3,1181,8
830.0,2,4,1351,4
3360.0,1,1,585,6
,2,1,764,6
1020.0,2,4,1441,2
1980.0,1,2,936,2
1534.0,3,2,986,4
1492.0,2,3,1306,3
2482.0,3,2,1012,2
2280.0,1,1,562,8
814.0,2,3,1168,3
936.0,2,2,1024,3
1274.0,2,2,913,3
1860.0,3,1,722,1
700.0,2,2,1188,3
1190.0,1,1,702,4
3760.0,2,1,651,8
1244.0,3,2,1042,2
1280.0,3,2,970,1
,2,2,981,6
1900.0,1,1,658,2
,1,2,825,7
4400.0,2,1,644,5
2800.0,2,1,649,8
,3,2,985,8
784.0,1,3,1254,1
930.0,3,2,998,2
1204.0,3,3,1390,3
2402.0,3,3,1234,4
,2,1,682,8
2910.0,2,2,1134,5
,2,2,1160,5
1380.0,1,2,971,3
1824.0,1,1,732,1
3756.0,1,2,801,8
3000.0,3,1,650,8
2004.0,3,4,1734,4
,1,1,707,6
1800.0,3,3,1248,1
1400.0,2,3,1168,3
1108.0,3,2,1122,4
1880.0,1,1,598,3
1260.0,1,1,599,4
,3,3,1320,6
2740.0,2,1,784,5
,1,1,654,7
,3,4,1267,7
2040.0,1,1,558,6
2590.0,2,2,918,7
1510.0,2,1,741,3
3120.0,3,2,1030,6
874.0,1,4,1695,3
1320.0,2,2,1031,2
,1,2,944,5
,2,3,1238,6
1032.0,3,2,1137,2
,1,3,1358,8
1680.0,1,2,804,1
720.0,3,3,1355,3
,3,1,744,8
1542.0,2,2,966,3
2560.0,1,2,979,8
860.0,2,4,1633,3
1350.0,3,2,1025,4
1363.0,2,2,1067,2
1330.0,3,1,629,4
3180.0,3,2,1179,8
1626.0,2,2,993,3
1744.0,1,2,901,4
1003.0,2,3,1173,2
1390.0,1,2,816,3
,1,2,842,8
2300.0,1,2,982,5
,1,1,552,6
1140.0,1,3,1151,1
976.0,1,2,887,3
1654.0,2,3,1329,1
2900.0,2,2,967,7
1210.0,2,1,666,2
5280.0,3,1,761,8
,2,2,1164,8
2120.0,2,2,970,3
,2,1,718,7
1820.0,1,2,826,1
7360.0,2,2,1015,6
,2,2,948,8
1490.0,3,3,1145,3
1242.0,2,3,1097,4
980.0,1,2,875,4
632.0,3,3,1291,3
3220.0,1,2,890,8
3600.0,2,2,1074,6
980.0,2,3,1325,1
,3,1,729,6
2172.0,2,2,983,4
1503.0,2,3,1023,4
1145.0,3,3,1048,3
,2,2,974,8
2700.0,1,2,988,5
1440.0,1,3,1081,1
1200.0,2,1,781,2
,3,2,1085,7
960.4,3,2,1070,1
1680.0,3,2,1070,3
1800.0,1,2,878,2
,3,1,690,8
1636.0,2,3,1109,1
546.0,1,2,976,4
1780.0,3,1,676,4
,3,2,927,6
,2,2,989,6
,3,1,619,8
2050.0,3,2,1007,3
2620.0,1,4,1254,8
,3,3,1033,8
770.0,2,2,983,1
1560.0,2,3,1182,1
,1,3,1031,5
1720.0,1,2,858,4
2900.0,2,1,689,8
1174.0,2,2,1151,4
,1,1,597,6
1170.0,3,3,1076,3
1020.0,3,3,1202,2
1140.0,2,3,1329,3
1230.0,2,2,1095,3
1084.0,3,2,1180,4
,1,2,903,7
1170.0,2,2,1066,3
1300.0,1,3,1107,1
1500.0,2,2,966,1
,2,3,1078,7
1560.0,3,2,1111,3
,3,2,1024,5
1482.0,3,2,1117,3
1114.0,3,2,1196,4
1530.0,3,1,653,3
4150.0,1,2,935,8
1940.0,2,2,964,2
540.0,3,4,1291,4
1212.0,2,3,1203,3
1380.0,1,2,907,4
1306.0,1,2,816,1
2620.0,2,1,687,5
1850.0,3,2,1065,4
,3,1,627,7
2820.0,1,2,826,8
2220.0,3,1,633,2
,3,1,653,8
1780.0,3,2,1025,4
2600.0,2,2,1147,6
5600.0,1,1,706,7
4500.0,3,1,696,6
2641.0,2,1,620,6
,2,2,1120,5
1650.0,3,1,797,4
960.0,3,2,1026,3
2600.0,3,1,750,8
2000.0,1,2,920,6
2806.0,1,2,844,8
1610.0,1,2,808,1
7510.0,3,2,947,5
712.0,1,3,1295,1
4560.0,1,2,995,7
,2,2,999,5
1632.2,3,1,709,1
960.0,1,2,836,1
,2,2,1146,7
1320.0,2,2,1025,4
1156.0,2,3,1134,3
,3,2,1010,5
955.0,3,2,1187,4
5440.0,2,1,729,8
2020.0,1,2,856,8
1730.0,2,2,1042,2
1844.0,1,2,840,2
2510.0,3,2,1135,5
1241.998,1,2,824,4
1520.0,3,2,938,3
1180.0,3,1,732,2
1080.0,3,2,1022,3
,3,2,1086,8
1502.0,1,2,856,3
,1,3,1068,5
,1,2,827,5
7550.0,3,1,699,6
,3,2,1184,8
,2,2,902,7
1178.0,3,3,1398,4
1401.0,1,1,539,2
2600.0,1,1,744,8
2342.0,3,2,1148,3
1560.0,1,2,842,3
,2,3,1215,8
1001.0,2,3,1380,1
1800.0,2,1,797,4
2860.0,3,2,953,8
2100.0,2,2,1192,2
806.0,2,4,1264,2
3250.0,2,1,760,6
1632.0,3,1,778,2
,1,2,882,5
3020.0,2,2,1119,7
,2,2,1181,7
1981.0,3,2,1036,3
1100.0,1,2,989,4
,2,1,714,5
1320.0,3,1,667,2
,3,2,1166,6
2820.0,1,3,1094,6
2200.0,1,3,1006,8
590.0,2,4,1309,1
800.0,1,4,1641,4
1070.0,3,2,1140,3
,3,2,1046,6
,1,2,948,5
825.0,3,3,1313,3
,2,2,1085,8
720.0,3,3,1039,4
1812.0,2,3,1208,1
1900.0,1,2,979,4
,3,2,1192,5
1390.0,2,2,1000,4
,3,1,723,6
2640.0,3,1,634,8
1520.0,2,3,1124,4
853.0,1,4,1638,3
,3,3,1158,8
826.0,1,3,1312,3
2750.0,2,1,702,7
1170.0,3,1,679,4
2740.0,2,1,771,7
2000.0,3,3,1141,1
,1,1,549,6
2510.0,2,2,1025,7
2624.0,1,1,681,7
,1,2,964,6
450.0,2,4,1313,3
,2,2,1073,6
1202.0,3,2,1062,3
2100.0,1,2,997,6
2200.0,1,2,850,8
1250.0,1,3,1003,1
1930.0,2,2,1146,4
7000.0,2,1,610,7
900.0,3,2,972,3
1021.0,2,1,711,1
1120.0,2,2,1095,2
1460.0,2,2,940,2
,1,2,940,7
1400.0,2,2,1199,1
2015.0,1,2,821,8
1540.0,1,3,1309,4
1264.0,1,1,635,2
3400.0,3,3,1132,5
1150.0,1,3,1395,4
1640.0,2,1,781,1
1510.0,1,3,1217,3
2040.0,2,2,1085,3
1112.0,1,3,1081,4
1360.0,3,2,1120,4
980.0,2,1,613,3
2070.0,2,2,946,2
3260.0,3,2,990,6
1100.0,1,2,973,2
,1,2,871,8
840.0,1,3,1339,2
1670.0,1,2,912,3
,3,2,967,7
,3,3,1118,5
2420.0,3,1,770,2
5040.0,3,1,670,8
944.0,2,2,1114,2
,3,1,604,5
1775.0,2,1,683,1
1380.0,2,2,1165,1
3800.0,2,1,787,8
,2,3,1343,5
1170.0,3,2,1162,4
,1,2,815,8
1380.0,3,2,970,4
,1,2,815,8
2980.0,1,2,914,7
1780.0,2,2,937,3
945.0,2,1,785,2
1180.0,3,2,1119,4
1346.0,3,3,1132,4
2920.0,3,1,663,7
1752.0,3,1,629,4
3030.0,3,1,708,8
,2,3,1358,5
1330.0,1,1,687,4
1040.0,3,3,1118,4
1140.0,3,3,1283,1
,3,3,1081,6
,2,1,634,5
2180.0,2,2,1069,2
370.0,1,4,1725,2
,2,2,966,5
1120.0,2,1,659,4
,1,2,982,7
,3,1,788,6
1300.0,2,3,1277,3
832.0,1,3,1252,2
,2,3,1285,5
,2,1,747,5
1120.0,2,2,1154,1
1360.0,3,2,1088,2
1020.0,3,3,1130,2
2080.0,2,2,1033,1
,2,3,1380,7
,1,1,670,7
4850.0,3,1,741,6
840.0,1,3,1000,4
1500.0,2,1,768,1
965.0,1,1,671,4
,1,1,649,5
,3,2,1156,6
3240.0,3,1,796,6
,3,1,638,7
1340.0,1,1,559,3
6420.0,3,2,1114,5
1055.0,2,2,1147,4
,2,1,648,7
1160.0,3,2,974,2
1118.0,1,3,1048,1
2440.0,3,1,710,2
,2,3,1232,6
,1,1,700,7
2350.0,1,2,880,5
,2,2,918,7
1780.0,3,2,1148,3
1392.0,1,2,990,4
1892.0,3,2,934,3
814.0,2,1,658,1
,2,3,1014,8
974.0,2,2,934,1
771.0,2,2,1022,1
,2,2,1113,7
,3,1,615,5
2700.0,3,1,602,5
2850.0,2,1,763,7
,3,3,1245,5
2445.0,3,2,1126,2
1544.0,1,2,823,4
954.0,3,2,1075,2
3660.0,1,2,997,8
3800.0,3,1,788,7
,2,3,1352,5
,2,2,925,6
1280.0,2,2,1092,2
1976.0,2,1,777,4
860.0,2,2,1166,2
2400.0,2,2,1025,4
3660.0,3,2,1125,5
1620.0,1,2,939,3
1050.0,3,2,943,2
1800.0,3,2,1040,3
1820.0,2,1,680,2
,1,2,860,8
2902.0,1,1,678,7
1624.0,2,1,674,3
1470.0,2,1,626,3
1020.0,3,2,1006,3
2400.0,2,2,938,1
950.0,3,2,1053,2
